"street","city","zip","lat","long","accuracy","status"
"550 South Van Ness Avenue #409","San Francisco",94110,NA,NA,0,620
"15 Teresita Boulevard #9","San Francisco",94127,NA,NA,0,620
"922 Treat Avenue","San Francisco",94110,NA,NA,0,620
"1370 Valencia Street #2","San Francisco",94110,NA,NA,0,620
"330 Victoria Street","San Francisco",94132,NA,NA,0,620
"2996 Washington Street","San Francisco",94115,NA,NA,0,620
"1253 Willard Street","San Francisco",94117,NA,NA,0,620
"999 16th Street #10","San Francisco",94107,NA,NA,0,620
"355 1st Street #S606","San Francisco",94105,NA,NA,0,620
"426 23rd Avenue","San Francisco",94121,NA,NA,0,620
"2945 25th Avenue","San Francisco",94132,NA,NA,0,620
"3976 25th Street","San Francisco",94114,NA,NA,0,620
"401 26th Avenue #2","San Francisco",94121,NA,NA,0,620
"1822 27th Avenue","San Francisco",94122,NA,NA,0,620
"313 2nd Avenue #6","San Francisco",94118,NA,NA,0,620
"779 32nd Avenue","San Francisco",94121,NA,NA,0,620
"2266 32nd Avenue","San Francisco",94116,NA,NA,0,620
"1558 34th Avenue","San Francisco",94122,NA,NA,0,620
"2143 41st Avenue","San Francisco",94116,NA,NA,0,620
"1826 43rd Avenue","San Francisco",94122,NA,NA,0,620
"517 45th Avenue","San Francisco",94121,NA,NA,0,620
"2470 46th Avenue","San Francisco",94116,NA,NA,0,620
"1358 48th Avenue","San Francisco",94122,NA,NA,0,620
"555 4th Street #311","San Francisco",94107,NA,NA,0,620
"555 4th Street #406","San Francisco",94107,NA,NA,0,620
"555 4th Street #409","San Francisco",94107,NA,NA,0,620
"555 4th Street #631","San Francisco",94107,NA,NA,0,620
"555 4th Street #642","San Francisco",94107,NA,NA,0,620
"555 4th Street #707","San Francisco",94107,NA,NA,0,620
"1358 8th Avenue","San Francisco",94122,NA,NA,0,620
"350 Alabama Street #21","San Francisco",94110,NA,NA,0,620
"195 Allison Street","San Francisco",94112,NA,NA,0,620
"453 Anderson Street","San Francisco",94110,NA,NA,0,620
"67 Arroyo Way","San Francisco",94127,NA,NA,0,620
"925 Athens Street","San Francisco",94112,NA,NA,0,620
"3271 Baker Street","San Francisco",94123,NA,NA,0,620
"2428 Bayshore Boulevard #7","San Francisco",94134,NA,NA,0,620
"1735 Beach Street","San Francisco",94123,NA,NA,0,620
"1061 Broadway #3","San Francisco",94133,NA,NA,0,620
"1730 Broderick Street #1","San Francisco",94115,NA,NA,0,620
"301 Bryant Street #101","San Francisco",94107,NA,NA,0,620
"767 Bryant Street","San Francisco",94107,NA,NA,0,620
"1800 Bryant Street #105","San Francisco",94110,NA,NA,0,620
"1673 Bush Street","San Francisco",94109,NA,NA,0,620
"126 Byxbee Street","San Francisco",94132,NA,NA,0,620
"1177 California Street #1022","San Francisco",94108,NA,NA,0,620
"3193 California Street","San Francisco",94115,NA,NA,0,620
"887 Castro Street","San Francisco",94114,NA,NA,0,620
"236 Claremont Boulevard","San Francisco",94127,NA,NA,0,620
"1543 Cole Street","San Francisco",94117,NA,NA,0,620
"8 Colonial Way #9","San Francisco",94112,NA,NA,0,620
"655 Corbett Avenue #201","San Francisco",94114,NA,NA,0,620
"5114 Diamond Heights Boulevard","San Francisco",94131,NA,NA,0,620
"161 Dolores Street #1","San Francisco",94103,NA,NA,0,620
"161 Dolores Street #3","San Francisco",94103,NA,NA,0,620
"161 Dolores Street #4","San Francisco",94103,NA,NA,0,620
"161 Dolores Street #5","San Francisco",94103,NA,NA,0,620
"752 Duncan Street","San Francisco",94131,NA,NA,0,620
"970 Duncan Street #F302","San Francisco",94131,NA,NA,0,620
"467 Gaven Street","San Francisco",94134,NA,NA,0,620
"252 Gold Mine Drive","San Francisco",94131,NA,NA,0,620
"412 Gold Mine Drive","San Francisco",94131,NA,NA,0,620
"42 Grand View Avenue","San Francisco",94114,NA,NA,0,620
"195 Granville Way","San Francisco",94127,NA,NA,0,620
"2147 Greenwich Street","San Francisco",94123,NA,NA,0,620
"612 Haight Street","San Francisco",94117,NA,NA,0,620
"950 Harrison Street #210","San Francisco",94107,NA,NA,0,620
"22 Hemway Terrace","San Francisco",94117,NA,NA,0,620
"88 Hoff Street #209","San Francisco",94110,NA,NA,0,620
"1190 Hollister Avenue","San Francisco",94124,NA,NA,0,620
"1277 Howard Street #5","San Francisco",94103,NA,NA,0,620
"260 King Street #611","San Francisco",94107,NA,NA,0,620
"50 Lansing Street #608","San Francisco",94105,NA,NA,0,620
"50 Lansing Street #706","San Francisco",94105,NA,NA,0,620
"110 Liberty Street","San Francisco",94110,NA,NA,0,620
"646 Madrid Street #648","San Francisco",94112,NA,NA,0,620
"220 Mangels Avenue","San Francisco",94131,NA,NA,0,620
"224 Mangels Avenue","San Francisco",94131,NA,NA,0,620
"1734 McKinnon Avenue","San Francisco",94124,NA,NA,0,620
"119 Mendosa Avenue","San Francisco",94116,NA,NA,0,620
"1310 Minnesota Street #309","San Francisco",94107,NA,NA,0,620
"199 New Montgomery Street","San Francisco",94105,NA,NA,0,620
"73 Ney Street","San Francisco",94112,NA,NA,0,620
"631 Ofarrell Street #1701","San Francisco",94109,NA,NA,0,620
"330 Olmstead Street","San Francisco",94134,NA,NA,0,620
"1392 Pacific Avenue #1394","San Francisco",94109,NA,NA,0,620
"2825 Pine Street","San Francisco",94115,NA,NA,0,620
"130 Pixley Street","San Francisco",94123,NA,NA,0,620
"21 Putnam Street","San Francisco",94110,NA,NA,0,620
"130 Roanoke Street","San Francisco",94131,NA,NA,0,620
"21 Russell Street","San Francisco",94109,NA,NA,0,620
"3523 Sacramento Street","San Francisco",94118,NA,NA,0,620
"1227 San Bruno Avenue","San Francisco",94110,NA,NA,0,620
"201 Sansome Street #203","San Francisco",94104,NA,NA,0,620
"315 Shields Street","San Francisco",94132,NA,NA,0,620
"181 South Park Street #3","San Francisco",94107,NA,NA,0,620
"1243 Sunnydale Avenue","San Francisco",94134,NA,NA,0,620
"571 Teresita Boulevard","San Francisco",94127,NA,NA,0,620
"199 Tiffany Avenue #410","San Francisco",94110,NA,NA,0,620
"942 Treat Avenue","San Francisco",94110,NA,NA,0,620
"376 Union Street","San Francisco",94133,NA,NA,0,620
"485 Vallejo Street","San Francisco",94133,NA,NA,0,620
"53 Wilder Street #401","San Francisco",94131,NA,NA,0,620
"53 Wilder Street #403","San Francisco",94131,NA,NA,0,620
"53 Wilder Street #404","San Francisco",94131,NA,NA,0,620
"53 Wilder Street #405","San Francisco",94131,NA,NA,0,620
"53 Wilder Street #407","San Francisco",94131,NA,NA,0,620
"345 Winding Way","San Francisco",94112,NA,NA,0,620
"720 York Street #102","San Francisco",94110,NA,NA,0,620
"262 15th Avenue","San Francisco",94118,NA,NA,0,620
"1762 17th Avenue","San Francisco",94122,NA,NA,0,620
"3776 26th Street","San Francisco",94110,NA,NA,0,620
"2543 28th Avenue","San Francisco",94116,NA,NA,0,620
"2271 34th Avenue","San Francisco",94116,NA,NA,0,620
"1471 45th Avenue","San Francisco",94122,NA,NA,0,620
"555 4th Street #108","San Francisco",94107,NA,NA,0,620
"555 4th Street #626","San Francisco",94107,NA,NA,0,620
"555 4th Street #704","San Francisco",94107,NA,NA,0,620
"555 4th Street #721","San Francisco",94107,NA,NA,0,620
"555 4th Street #750","San Francisco",94107,NA,NA,0,620
"555 4th Street #822","San Francisco",94107,NA,NA,0,620
"2238 9th Avenue","San Francisco",94116,NA,NA,0,620
"65 Alder Street","San Francisco",94134,NA,NA,0,620
"52 Allen Street #2","San Francisco",94109,NA,NA,0,620
"170 Brewster Street","San Francisco",94110,NA,NA,0,620
"301 Bryant Street #704","San Francisco",94107,NA,NA,0,620
"960 Bush Street #113","San Francisco",94109,NA,NA,0,620
"2526 Cabrillo Street","San Francisco",94121,NA,NA,0,620
"997 Carolina Street","San Francisco",94107,NA,NA,0,620
"1 Cottage Row","San Francisco",94115,NA,NA,0,620
"22 Cutler Avenue","San Francisco",94116,NA,NA,0,620
"540 Delancey Street #102","San Francisco",94107,NA,NA,0,620
"3519 Divisadero Street","San Francisco",94123,NA,NA,0,620
"1442 Dolores Street","San Francisco",94110,NA,NA,0,620
"949 Elizabeth Street","San Francisco",94114,NA,NA,0,620
"727 Ellsworth Street","San Francisco",94110,NA,NA,0,620
"320 Eureka Street #1","San Francisco",94114,NA,NA,0,620
"553 Goettingen Street","San Francisco",94134,NA,NA,0,620
"961 Goettingen Street","San Francisco",94134,NA,NA,0,620
"1200 Gough Street #9B","San Francisco",94109,NA,NA,0,620
"201 Harrison Street #229","San Francisco",94105,NA,NA,0,620
"1458 Kansas Street","San Francisco",94107,NA,NA,0,620
"50 Lansing Street #803","San Francisco",94105,NA,NA,0,620
"2340 Larkin Street #4","San Francisco",94109,NA,NA,0,620
"545 Leavenworth Street #7","San Francisco",94109,NA,NA,0,620
"1324 Lyon Street","San Francisco",94115,NA,NA,0,620
"109 Navajo Avenue","San Francisco",94112,NA,NA,0,620
"4750 Ocean Avenue","San Francisco",94132,NA,NA,0,620
"580 Ortega Street","San Francisco",94122,NA,NA,0,620
"1402 Post Street #D","San Francisco",94109,NA,NA,0,620
"126 Randall Street","San Francisco",94131,NA,NA,0,620
"1225 Rhode Island Street","San Francisco",94107,NA,NA,0,620
"114 Ripley Street","San Francisco",94110,NA,NA,0,620
"226 Roosevelt Way","San Francisco",94114,NA,NA,0,620
"638 San Jose Avenue","San Francisco",94110,NA,NA,0,620
"1 Sydney Way","San Francisco",94127,NA,NA,0,620
"615 Teresita Boulevard","San Francisco",94127,NA,NA,0,620
"232 Valdez Avenue","San Francisco",94127,NA,NA,0,620
"1915 Vallejo Street #A","San Francisco",94123,NA,NA,0,620
"163 Wood Street #2","San Francisco",94118,NA,NA,0,620
"3773 20th Street","San Francisco",94110,NA,NA,0,620
"484 21st Avenue","San Francisco",94121,NA,NA,0,620
"1442 22nd Avenue","San Francisco",94122,NA,NA,0,620
"1011 23rd Street #15","San Francisco",94107,NA,NA,0,620
"4156 24th Street","San Francisco",94114,NA,NA,0,620
"95 26th Avenue #D","San Francisco",94121,NA,NA,0,620
"212 27th Street","San Francisco",94131,NA,NA,0,620
"246 2nd Street #1303","San Francisco",94105,NA,NA,0,620
"2262 32nd Avenue","San Francisco",94116,NA,NA,0,620
"743 45th Avenue","San Francisco",94121,NA,NA,0,620
"555 4th Street #536","San Francisco",94107,NA,NA,0,620
"555 4th Street #545","San Francisco",94107,NA,NA,0,620
"555 4th Street #818","San Francisco",94107,NA,NA,0,620
"213 6th Avenue","San Francisco",94118,NA,NA,0,620
"1735 7th Avenue","San Francisco",94122,NA,NA,0,620
"1880 9th Avenue #1882","San Francisco",94122,NA,NA,0,620
"42 Alder Street","San Francisco",94134,NA,NA,0,620
"4 Amber Drive #20","San Francisco",94131,NA,NA,0,620
"653 Arkansas Street","San Francisco",94107,NA,NA,0,620
"1000 Baker Street","San Francisco",94115,NA,NA,0,620
"177 Bertita Street","San Francisco",94112,NA,NA,0,620
"46 Blake Street","San Francisco",94118,NA,NA,0,620
"807 Bosworth Street","San Francisco",94131,NA,NA,0,620
"555 Bowdoin Street","San Francisco",94134,NA,NA,0,620
"2560 Bryant Street","San Francisco",94110,NA,NA,0,620
"135 Burrows Street","San Francisco",94134,NA,NA,0,620
"627 Castro Street","San Francisco",94114,NA,NA,0,620
"2145 Castro Street #2147","San Francisco",94131,NA,NA,0,620
"1230 Clay Street #303","San Francisco",94108,NA,NA,0,620
"1340 Clay Street #301","San Francisco",94109,NA,NA,0,620
"3295 Clay Street #4","San Francisco",94115,NA,NA,0,620
"125 Commonwealth Avenue","San Francisco",94118,NA,NA,0,620
"9 De Soto Street","San Francisco",94127,NA,NA,0,620
"650 Delancey Street #101","San Francisco",94107,NA,NA,0,620
"1706 Dolores Street","San Francisco",94110,NA,NA,0,620
"332 Ewing Terrace","San Francisco",94118,NA,NA,0,620
"54 Fair Avenue","San Francisco",94110,NA,NA,0,620
"490 Fillmore Street #3","San Francisco",94117,NA,NA,0,620
"864 Foerster Street","San Francisco",94127,NA,NA,0,620
"2 Gateview Court","San Francisco",94116,NA,NA,0,620
"780 Goettingen Street","San Francisco",94134,NA,NA,0,620
"134 Granville Way","San Francisco",94127,NA,NA,0,620
"511 Hamilton Street","San Francisco",94134,NA,NA,0,620
"101 Harrison Street #302","San Francisco",94105,NA,NA,0,620
"950 Harrison Street #206","San Francisco",94107,NA,NA,0,620
"1221 Harrison Street #15","San Francisco",94103,NA,NA,0,620
"2412 Harrison Street #209","San Francisco",94110,NA,NA,0,620
"2626 Hyde Street","San Francisco",94109,NA,NA,0,620
"2077 Jackson Street #12","San Francisco",94109,NA,NA,0,620
"2865 Jackson Street #3","San Francisco",94115,NA,NA,0,620
"1990 Jefferson Street","San Francisco",94123,NA,NA,0,620
"520 Jersey Street","San Francisco",94114,NA,NA,0,620
"415 Kirkham Street","San Francisco",94122,NA,NA,0,620
"1529 Lake Street","San Francisco",94118,NA,NA,0,620
"50 Landers Street","San Francisco",94114,NA,NA,0,620
"50 Lansing Street #506","San Francisco",94105,NA,NA,0,620
"50 Lansing Street #702","San Francisco",94105,NA,NA,0,620
"50 Lansing Street #801","San Francisco",94105,NA,NA,0,620
"2130 Leavenworth Street #1","San Francisco",94133,NA,NA,0,620
"150 Lexington Street #3","San Francisco",94110,NA,NA,0,620
"122 Maddux Avenue","San Francisco",94124,NA,NA,0,620
"118 Melrose Avenue","San Francisco",94127,NA,NA,0,620
"4851 Mission Street #6","San Francisco",94112,NA,NA,0,620
"445 Noriega Street","San Francisco",94122,NA,NA,0,620
"508 Oak Street","San Francisco",94102,NA,NA,0,620
"162 Ottawa Avenue","San Francisco",94112,NA,NA,0,620
"473 Parker Avenue #475","San Francisco",94118,NA,NA,0,620
"101 Powhattan Avenue","San Francisco",94110,NA,NA,0,620
"1101 Powhattan Avenue","San Francisco",94110,NA,NA,0,620
"2101 Quesada Avenue","San Francisco",94124,NA,NA,0,620
"95 Red Rock Way #M304","San Francisco",94131,NA,NA,0,620
"306 Rutledge Street","San Francisco",94110,NA,NA,0,620
"3336 San Bruno Avenue #104","San Francisco",94134,NA,NA,0,620
"306 Santa Ana Avenue","San Francisco",94127,NA,NA,0,620
"122 Shawnee Avenue","San Francisco",94112,NA,NA,0,620
"1483 Shotwell Street","San Francisco",94110,NA,NA,0,620
"818 Shrader Street","San Francisco",94117,NA,NA,0,620
"211 Summit Street","San Francisco",94112,NA,NA,0,620
"1970 Sutter Street #119","San Francisco",94115,NA,NA,0,620
"293 Thrift Street","San Francisco",94112,NA,NA,0,620
"1624 Treat Avenue","San Francisco",94110,NA,NA,0,620
"273 Ulloa Street","San Francisco",94127,NA,NA,0,620
"1534 Underwood Avenue","San Francisco",94124,NA,NA,0,620
"4038 17th Street","San Francisco",94114,NA,NA,0,620
"4041 26th Street","San Francisco",94131,NA,NA,0,620
"53 28th Street","San Francisco",94110,NA,NA,0,620
"790 31st Avenue","San Francisco",94121,NA,NA,0,620
"1426 39th Avenue","San Francisco",94122,NA,NA,0,620
"1347 46th Avenue","San Francisco",94122,NA,NA,0,620
"1966 47th Avenue","San Francisco",94116,NA,NA,0,620
"2690 47th Avenue","San Francisco",94116,NA,NA,0,620
"1332 Alabama Street","San Francisco",94110,NA,NA,0,620
"1719 Alabama Street","San Francisco",94110,NA,NA,0,620
"765 Athens Street","San Francisco",94112,NA,NA,0,620
"914 Avalon Avenue","San Francisco",94112,NA,NA,0,620
"106 Baden Street","San Francisco",94131,NA,NA,0,620
"15 Belle Avenue","San Francisco",94132,NA,NA,0,620
"255 Berry Street #401","San Francisco",94158,NA,NA,0,620
"200 Brannan Street #441","San Francisco",94107,NA,NA,0,620
"410 Campbell Avenue","San Francisco",94134,NA,NA,0,620
"1159 Capitol Avenue","San Francisco",94112,NA,NA,0,620
"54 Granada Avenue","San Francisco",94112,NA,NA,0,620
"1277 Howard Street #4","San Francisco",94103,NA,NA,0,620
"234 Linden Street","San Francisco",94102,NA,NA,0,620
"238 Linden Street","San Francisco",94102,NA,NA,0,620
"20 Maddux Avenue","San Francisco",94124,NA,NA,0,620
"182 Majestic Avenue","San Francisco",94112,NA,NA,0,620
"30 Montcalm Street","San Francisco",94110,NA,NA,0,620
"2432 Moraga Street","San Francisco",94122,NA,NA,0,620
"1336 Palou Avenue","San Francisco",94124,NA,NA,0,620
"241 Pierce Street","San Francisco",94117,NA,NA,0,620
"53 Pomona Street","San Francisco",94124,NA,NA,0,620
"231 Ralston Street","San Francisco",94132,NA,NA,0,620
"152 Sagamore Street","San Francisco",94112,NA,NA,0,620
"326 Surrey Street","San Francisco",94131,NA,NA,0,620
"2009 21st Avenue","San Francisco",94116,NA,NA,0,620
"3704 22nd Street","San Francisco",94114,NA,NA,0,620
"2519 26th Avenue","San Francisco",94116,NA,NA,0,620
"2011 31st Avenue","San Francisco",94116,NA,NA,0,620
"1382 34th Avenue","San Francisco",94122,NA,NA,0,620
"648 Cole Street","San Francisco",94117,NA,NA,0,620
"174 Elmira Street","San Francisco",94124,NA,NA,0,620
"1000 Franklin Street #206","San Francisco",94109,NA,NA,0,620
"525 Holloway Avenue","San Francisco",94112,NA,NA,0,620
"1747 La Salle Avenue","San Francisco",94124,NA,NA,0,620
"50 Lansing Street #105","San Francisco",94105,NA,NA,0,620
"50 Lansing Street #502","San Francisco",94105,NA,NA,0,620
"50 Lansing Street #707","San Francisco",94105,NA,NA,0,620
"1150 Lombard Street #18","San Francisco",94109,NA,NA,0,620
"5846 Mission Street","San Francisco",94112,NA,NA,0,620
"579 Myra Way","San Francisco",94127,NA,NA,0,620
"2525 Polk Street","San Francisco",94109,NA,NA,0,620
"379 Prague Street","San Francisco",94112,NA,NA,0,620
"1941 Quint Street","San Francisco",94124,NA,NA,0,620
"51 Riverton Drive","San Francisco",94132,NA,NA,0,620
"495 Rolph Street","San Francisco",94112,NA,NA,0,620
"3580 21st Street","San Francisco",94114,NA,NA,0,620
"317 29th Street #306","San Francisco",94131,NA,NA,0,620
"182 32nd Avenue","San Francisco",94121,NA,NA,0,620
"2119 46th Avenue","San Francisco",94116,NA,NA,0,620
"555 4th Street #539","San Francisco",94107,NA,NA,0,620
"555 4th Street #604","San Francisco",94107,NA,NA,0,620
"1750 Alabama Street","San Francisco",94110,NA,NA,0,620
"3981 Alemany Boulevard #2192","San Francisco",94132,NA,NA,0,620
"400 Beale Street #2403","San Francisco",94105,NA,NA,0,620
"235 Berry Street #201","San Francisco",94158,NA,NA,0,620
"235 Berry Street #301","San Francisco",94158,NA,NA,0,620
"235 Berry Street #313","San Francisco",94158,NA,NA,0,620
"350 Broderick Street #321","San Francisco",94117,NA,NA,0,620
"5045 California Street","San Francisco",94118,NA,NA,0,620
"426 Castenada Avenue","San Francisco",94116,NA,NA,0,620
"60 Castillo Street","San Francisco",94134,NA,NA,0,620
"2038 Clement Street #3","San Francisco",94121,NA,NA,0,620
"501 Crescent Way #5312","San Francisco",94134,NA,NA,0,620
"221 Farallones Street","San Francisco",94112,NA,NA,0,620
"855 Folsom Street #724","San Francisco",94107,NA,NA,0,620
"1606 Great Highway","San Francisco",94122,NA,NA,0,620
"348 Greenwich Street","San Francisco",94133,NA,NA,0,620
"843 Hayes Street #C","San Francisco",94117,NA,NA,0,620
"2106 Jackson Street #7","San Francisco",94115,NA,NA,0,620
"525 Jersey Street","San Francisco",94114,NA,NA,0,620
"459 Joost Avenue","San Francisco",94127,NA,NA,0,620
"170 Judson Avenue","San Francisco",94112,NA,NA,0,620
"8 Landers Street #404","San Francisco",94114,NA,NA,0,620
"258 Laussat Street","San Francisco",94117,NA,NA,0,620
"7 Lisbon Street","San Francisco",94112,NA,NA,0,620
"240 Lombard Street #733","San Francisco",94111,NA,NA,0,620
"2032 McAllister Street","San Francisco",94118,NA,NA,0,620
"56 Mirabel Avenue","San Francisco",94110,NA,NA,0,620
"541 Missouri Street","San Francisco",94107,NA,NA,0,620
"359 Munich Street","San Francisco",94112,NA,NA,0,620
"411 Noriega Street","San Francisco",94122,NA,NA,0,620
"694 Peralta Avenue","San Francisco",94110,NA,NA,0,620
"1132 Persia Avenue","San Francisco",94112,NA,NA,0,620
"45 Randolph Street #47","San Francisco",94132,NA,NA,0,620
"1410 Shrader Street","San Francisco",94117,NA,NA,0,620
"42 Terra Vista Avenue #2","San Francisco",94115,NA,NA,0,620
"199 Tiffany Avenue #207","San Francisco",94110,NA,NA,0,620
"315 Topeka Avenue","San Francisco",94124,NA,NA,0,620
"483 Vallejo Street","San Francisco",94133,NA,NA,0,620
"333 1st Street #N503","San Francisco",94105,NA,NA,0,620
"3709 20th Street","San Francisco",94110,NA,NA,0,620
"2437 23rd Avenue","San Francisco",94116,NA,NA,0,620
"2607 23rd Street","San Francisco",94110,NA,NA,0,620
"724 27th Street","San Francisco",94131,NA,NA,0,620
